PK_COD_ENTIDADE,ID_LATITUDE,ID_LONGITUDE,Nome_Escola,REDE,Municipio,NO_DISTRITO,Endereco,Nr_Endereco,Bairro,CEP,Telefone,Fax,Correio_Eletronico,Situacao_Funcionamento,ACESSIBILIDADE,DEPENDENCIAS_PNE,SANITARIO_PNE,REFEITORIO,DESPENSA,ALMOXARIFADO,AUDITORIO,LABORATORIO_INFORMATICA,LABORATORIO_CIENCIAS,SALA_ATENDIMENTO_ESPECIAL,QUADRA_ESPORTES_COBERTA,QUADRA_ESPORTES_DESCOBERTA,PATIO_COBERTO,PATIO_DESCOBERTO,PARQUE_INFANTIL,COZINHA,BIBLIOTECA,BERCARIO,SANITARIO_DENTRO_PREDIO,SANITARIO_FORA_PREDIO,SANITARIO_EI,BANHEIRO_CHUVEIRO,LAVANDERIA,DEPENDENCIAS_OUTRAS,NUM_SALAS_EXISTENTES,NUM_SALAS_UTILIZADAS,SALA_LEITURA,AREA_VERDE,NUM_FUNCIONARIOS,ALIMENTACAO,INTERNET,BANDA_LARGA,COMPUTADORES,NUM_COMPUTADORES,COMPUSOALUNOS,EQUIP_DVD,EQUIP_SOM,EQUIP_MULTIMIDIA,EQUIP_TV,EQUIP_VIDEOCASSETE,ABRE_FINAL_SEMANA,NESCCRECHER,MATCRECHE,Dependencia_Administrativa,CATESCPRIVADA,
35463103,-46.62042734,-23.56089895,ARCO IRIS,Privada,SAO PAULO,CAMBUCI,DOS ALPES,413,CAMBUCI,1520030,23512247,,CRECHEARCOIRIS@HOTMAIL.COM.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,5,5,Não,Não,18,Sim,Sim,Possui,Sim,2,0,Não,Sim,Não,Não,Não,Não,1,51,Privada,Filantropica,
35463139,-46.4467,-23.5121,CR P CONV NEI CAETANO DE ANDRADE,Privada,SAO PAULO,VILA JACUI,DAS NEMESIAS,388,JARDIM CASA PINTADA,8040740,,,,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,3,3,Não,Não,13,Sim,,,Não,0,0,Não,Não,Não,Não,Não,Não,1,79,Privada,Filantropica,
35463152,-46676,-23.4554,CR P CONV MARQUES DOS FRANCOS,Privada,SAO PAULO,CACHOEIRINHA,ARI CARNEIRO FERNANDES,349,JARDIM DOS FRANCOS,2874000,39848232,,RSAMANDA@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,7,7,Não,Sim,15,Sim,Sim,Possui,Sim,1,0,Não,Sim,Não,Sim,Não,Não,1,103,Privada,Filantropica,
35463197,-46.4393,-23495,CR P CONV VOVO ADELAIDE,Privada,SAO PAULO,SAO MIGUEL,PEDRO AVELINO,18,VILA DOUTOR EIRAS,8010170,,,,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,5,5,Não,Não,12,Sim,,,Não,0,0,Não,Não,Não,Não,Não,Não,1,60,Privada,Filantropica,
35463224,-46.7307,-23.4902,CR P CONV CHACARA INGLESA,Privada,SAO PAULO,PIRITUBA,SOLDADO JOAO DE OLIVEIRA,374,CHACARA INGLESA,5140000,39038836,,CEICHACARAINGLESA.91@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,5,5,Não,Não,5,Sim,,,Não,0,0,Não,Não,Não,Sim,Não,Não,1,52,Privada,Filantropica,
35463553,-46.6911,-23.4521,CR P CONV IRMA TERESA DANTAS,Privada,SAO PAULO,BRASILANDIA,FIRMINOPOLIS,1527,JARDIM VISTA ALEGRE,2878000,39824640,,CEITERESADANTAS@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,5,5,Não,Não,15,Sim,Não,,Sim,2,0,Sim,Não,Não,Sim,Não,Não,1,97,Privada,Filantropica,
35463565,-46.5311,-23508,CR P CONV PRIMEIROS PASSOS,Privada,SAO PAULO,CANGAIBA,DOUTOR JOSE DA CRUZ CARQUEIJO,60,CANGAIBA,3712020,20820828,,PRIMEIROS.PASSOS@TERRA.COM.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,5,5,Não,Não,17,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,91,Privada,Filantropica,
35463577,-46.5138,-23.5335,CR P CONV SABOR DE MEL,Privada,SAO PAULO,VILA MATILDE,JORDANIA,35,VILA GUILHERMINA,3543000,26855680,,,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,5,5,Não,Não,12,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,68,Privada,Filantropica,
35463930,-46.43,-23.5239,CR P CONV SEMENTES DA PAZ,Privada,SAO PAULO,LAJEADO,GUABIROBA DE MINAS,28,VILA NOVA CURUCA,8032560,25129251,,CEISEMENTESDEPAZ@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,6,6,Não,Não,21,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,146,Privada,Filantropica,
35464016,-46.7437,-23.4803,CR P CONV ESPACO DA CRIANCA III,Privada,SAO PAULO,PIRITUBA,IRMA MARIA AMELIA,249,VILA PIRITUBA,5172090,23891928,,ESPACODACRIANCA3@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,11,11,Não,Não,38,Sim,,,Não,0,0,Sim,Sim,Não,Sim,Não,Não,1,246,Privada,Filantropica,
35464028,-46.7622,-23.4038,CR P CONV LIRIOS DO VALE II,Privada,SAO PAULO,PERUS,MOGEIRO,949,VILA PERUS,5206240,39193864,,CEILIRIOSDOVA2@HOTMAIL.COM,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,7,7,Não,Não,21,Sim,Não,,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,103,Privada,Filantropica,
35464173,-46.5815,-23.5915,CR P CONV EQUILIBRIO CEI,Privada,SAO PAULO,VILA PRUDENTE,GENERAL BAGNUOLO,409,QUINTA DA PAINEIRA,3152130,34645718,,CEIEQUILIBRIO@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,6,6,Não,Não,15,Sim,,,Não,0,0,Não,Não,Não,Não,Não,Não,1,65,Privada,Filantropica,
35464181,-46.77088927,-23.68223122,CR P CONV SAO JOSE OPERARIO II CEI,Privada,SAO PAULO,JARDIM ANGELA,PIETRO SOLARI,8,JARDIM FRATERNIDADE,5870170,58341018,,CEIJOPERARIO2@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,4,4,Não,Não,11,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,59,Privada,Filantropica,
35464193,-46.5775,-23.4901,CR P CONV LUZINET LUZIA,Privada,SAO PAULO,VILA MEDEIROS,GUSTAVO ADOLFO,2525,VILA GUSTAVO,2209000,22013976,,CEILUZINETLUZIA@YAHOO.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,5,5,Não,Não,14,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,68,Privada,Filantropica,
35464661,-46.7527,-23.5921,CR P CONV GARATUJA CEI,Privada,SAO PAULO,VILA SONIA,ALESSANDRO BIBIENA,389,JARDIM JAQUELINE,5529020,,,,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,4,4,Não,Não,4,Sim,,,Não,0,0,Não,Não,Não,Não,Não,Não,1,63,Privada,Filantropica,
35464673,-46.7326658,-23.66646702,CR P CONV CEDRO DO LIBANO VI CEI,Privada,SAO PAULO,JARDIM SAO LUIS,GUILHERME VALENTE,131,JARDIM VERGUEIRO,5818280,58911707,58913060,JAQUELINES@CEDRODOLIBANO.ORG.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,20,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,160,Privada,Filantropica,
35465719,-46.5044,-23.5126,CR P CONV KALIXTO MENDES,Privada,SAO PAULO,PONTE RASA,SANTA GERMANA,400,VILA BUENOS AIRES,3627180,27913163,,CEIKALIXTOMENDES@HOTMAIL.COM,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,9,9,Não,Sim,20,Sim,Sim,Possui,Sim,1,0,Não,Não,Não,Não,Não,Não,1,130,Privada,Filantropica,
35466712,-46.4188,-23.5198,CR P CONV BRISA DA MANHA,Privada,SAO PAULO,VILA CURUCA,NOITIBO,383,VILA NOVA CURUCA,8031150,25126976,,ANDREIALUA25@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,3,3,Não,Não,12,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,75,Privada,Filantropica,
35468290,-46.47663563,-23.55951967,CR P CONV PEQUENO INFANTE,Privada,SAO PAULO,CIDADE LIDER,TEODORO XAVIER,27,CIDADE LIDER,8280160,22549421,,CEIPEQUENOINFANTE@GMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Não,18,Sim,,,Não,0,0,Sim,Sim,Não,Sim,Não,Não,1,86,Privada,Filantropica,
35468551,-46.40744793,-23.56027773,CR P CONV PRINCIPE DA PAZ,Privada,SAO PAULO,GUAIANASES,DOUTOR VIRGILIO MAGANO,12,JARDIM SAO PAULO ZONA LESTE,8461390,20166018,,LUCYANGELA.FERNANDES@GMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,4,4,Não,Não,12,Sim,,,Não,0,0,Não,Não,Não,Não,Não,Não,1,67,Privada,Filantropica,
35468642,-46.5936,-23.5306,CR P CONV BEZERRA DE MENEZES,Privada,SAO PAULO,BELEM,CONDESSA ELISABETH DE ROBIANO,454,VILA MOREIRA,3074000,27972999,,CRECHEBEZERRACT@FEESP.ORG.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,5,5,Não,Não,17,Sim,,,Não,0,0,Não,Não,Não,Não,Não,Não,1,40,Privada,Filantropica,
35468988,-46.64362788,-23.77474977,MARIO COVAS CRECHE,Privada,SAO PAULO,GRAJAU,RUA DA AMIZADE,2,ILHA DO BORORE,4872000,59749298,,CEIMARIOCOVAS@HOTMAIL.COM,Em Atividade,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,6,5,Não,Sim,12,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,57,Privada,Filantropica,
35469026,-46.6671,-23.4731,CEI INDIR JARDIM CENTENARIO I,Privada,SAO PAULO,CACHOEIRINHA,PARADA PINTO,SN,VILA NOVA CACHOEIRINHA,2611000,28676759,,CEIJARDIMCENTENARIO@IG.COM.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,14,14,Não,Não,40,Sim,Sim,Possui,Sim,3,0,Sim,Não,Não,Sim,Não,Não,1,277,Privada,Filantropica,
35470442,-46.6608,-23.6909,CR P CONV FUTURO DO AMANHA III,Privada,SAO PAULO,PEDREIRA,GENERAL EDSON FIGUEIREDO,230,JARDIM DA PEDREIRA,4468100,28481107,,CEIFUTURODOAMANHA3@HOTMAIL.COM,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,5,5,Não,Não,15,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Sim,Sim,Não,Não,1,69,Privada,Filantropica,
35470466,-46.6797,-23.4557,CR P CONV PLENITUDE,Privada,SAO PAULO,BRASILANDIA,EDUARDO VIEIRA DE MELO,85,JARDIM ELISA MARIA,2873550,39827838,,ANTONIALIMA_GON@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,5,5,Não,Não,12,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,56,Privada,Filantropica,
35470776,-46.6913,-23486,CR P CONV FIRMANDO PASSOS,Privada,SAO PAULO,FREGUESIA DO O,CANDIDA FRANCO DE BARROS,79,ITABERABA,2737070,,,FIRMANDOPASSOS83@YAHOO.COM,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,5,5,Não,Não,14,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,27,Privada,Filantropica,
35470879,-46.3946,-23.5421,CR P CONV VOVO AUGUSTA I CEI,Privada,SAO PAULO,LAJEADO,GIBOIUCUS,217,LAJEADO,8451300,25524893,,CEIVOVOAUGUSTA1@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,6,6,Não,Não,13,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,74,Privada,Filantropica,
35470880,-46.7532,-23.4121,CR P CONV GRANDE VITORIA CEI,Privada,SAO PAULO,PERUS,DOM LINO DEODATO DE CARVALHO,312,VILA PERUS,5208060,39172074,,CEIGRANDEVITORIA@HOTMAIL.COM,Em Atividade,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,5,5,Não,Sim,14,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,68,Privada,Filantropica,
35470909,-46.5495,-23.5931,CR P CONV REINO DA CRIANCA,Privada,SAO PAULO,SAO LUCAS,SAO CAIO,149,PARQUE SAO LUCAS,3238020,21541219,21541219,REINODACRIANCA1@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,8,8,Não,Não,23,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,121,Privada,Filantropica,
35470946,-46.7167,-23.4378,CR P CONV 15 DE AGOSTO III,Privada,SAO PAULO,JARAGUA,CORDEIRO DA SILVA,76,VILA NOVA PARADA,2883090,39712827,,CEI15DEAGOSTO3@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,7,7,Não,Sim,18,Sim,Não,,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,100,Privada,Filantropica,
35470971,-46.39767335,-23.53731824,CR P CONV VOVO AUGUSTA II,Privada,SAO PAULO,LAJEADO,JOAO DA SILVA AGUIAR,364,LAJEADO,8452250,25525074,,CEIVOVOAUGUSTA2@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,7,7,Não,Não,14,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,81,Privada,Filantropica,
35471297,-46.6499,-23.6809,CR P CONV ANTONIO CARLOS VIDEIRA COMENDADOR,Privada,SAO PAULO,CIDADE ADEMAR,ANGELO DEDIVITIS,403,AMERICANOPOLIS,4410060,56228181,,,Em Atividade,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,5,5,Sim,Não,18,Sim,Sim,Possui,Sim,1,0,Não,Não,Não,Não,Não,Não,1,130,Privada,Filantropica,
35471392,-46424,-23.5957,CEI INDIR CONJUNTO HABITACIONAL APOMI,Privada,SAO PAULO,IGUATEMI,EMILIO RETROSI,SN,JARDIM MARILU,8371360,27354652,27354652,CRECHE16@CAPSNOSSOLAR.ORG.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Não,17,Sim,Sim,Possui,Sim,2,0,Não,Não,Não,Não,Não,Não,1,147,Privada,Filantropica,
35472025,-46.5522,-23517,CEI INDIR TIQUATIRA II,Privada,SAO PAULO,PENHA,KAMPALA,230,JARDIM AMERICA DA PENHA,3704015,20935028,20935028,CEITIQUATIRA2@UOL.COM.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Sim,21,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,99,Privada,Filantropica,
35472177,-46.3987,-23.5365,CR P CONV VOVO MARLENE III,Privada,SAO PAULO,LAJEADO,FRANCISCO FERNANDES FRAZAO,17,LAJEADO,8452180,25547271,25547271,VOVOMARLENE03@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,6,6,Não,Não,12,Sim,Sim,Possui,Sim,1,1,Não,Não,Não,Sim,Não,Não,1,43,Privada,Filantropica,
35472475,-46.7373,-23.4089,CR P CONV CATITA,Privada,SAO PAULO,PERUS,DEDALION,208,JARDIM ADELFIORE,5223120,39191119,,CEICATITA@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,6,6,Não,Não,13,Sim,,,Não,0,0,Sim,Sim,Não,Sim,Não,Não,1,73,Privada,Filantropica,
35472487,-46.7545,-23.4442,CR P CONV QUERUBINS DA VITORIA II,Privada,SAO PAULO,JARAGUA,GABINO EZEIZA,105,JARDIM IPANEMA ZONA OESTE,5187600,39415762,,CEIQUERUBINSDAVITORIA2@GMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,5,5,Não,Não,13,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,70,Privada,Filantropica,
35472499,-46.7358,-23.4477,CR P CONV JARDIM DA ALEGRIA,Privada,SAO PAULO,JARAGUA,FRIEDRICH VON VOITH,60,JARDIM SAO JOAO JARAGUA,2995000,39472798,,CEIJARDIMDAALEGRIA@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,9,9,Não,Não,12,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,93,Privada,Filantropica,
35800570,-46.7661,-23.6618,CR P CONV SANTA LUISA DE MARILLAC,Privada,SAO PAULO,CAPAO REDONDO,RUA DOUTOR LUIS DA FONSECA GALVAO,85,PARQUE MARIA HELENA,5855300,55119340,55119340,CRECHESANTALUISA@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,5,5,Não,Não,21,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Sim,Sim,Sim,Não,1,142,Privada,Filantropica,
35806626,-46.7279,-23.8202,CR P CONV O SEMEADOR,Privada,SAO PAULO,PARELHEIROS,AMERICO COXA,550,PARELHEIROS,4890000,59260001,,,Em Atividade,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,5,5,Não,Não,14,Sim,Sim,Possui,Sim,1,0,Não,Sim,Não,Não,Não,Não,1,90,Privada,Filantropica,
35806651,-46.7122,-23.7389,CR P CONV CANTINHO DA CRIANCA,Privada,SAO PAULO,CIDADE DUTRA,FREI LUIS DE LEON,93,JARDIM FLORESTA,4836080,59295824,,,Em Atividade,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,5,5,Não,Não,16,Sim,Sim,Não possui,Sim,7,6,Sim,Sim,Não,Sim,Sim,Não,1,90,Privada,Filantropica,
35806742,-46.7327,-23.6669,CR P CONV CEDRO DO LIBANO I,Privada,SAO PAULO,JARDIM SAO LUIS,GUILHERME VALENTE,131,JARDIM VERGUEIRO,5818280,58911707,58913060,CRISTIANEB@CEDRODOLIBANO.ORG.BR,Em Atividade,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,7,7,Não,Sim,21,Sim,Sim,Não possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,160,Privada,Filantropica,
35806912,-46.3988,-23.6088,CEI INDIR PASSARO AZUL,Privada,SAO PAULO,CIDADE TIRADENTES,RUA FRANCISCO JOSE VIANA,764,CIDADE TIRADENTES,8471533,22820933,,CRECHEPASSAROAZUL@YAHOO.COM.BR,Em Atividade,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,10,10,Não,Sim,23,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,123,Privada,Filantropica,
35806924,-46.4119,-23.5929,CEI INDIR MARIA ELISABETE LIMA MOTA,Privada,SAO PAULO,CIDADE TIRADENTES,RUA IGARAPE DA MISSAO,100,CONJUNTO HABITACIONAL SANTA ETELVINA II,8485010,22855755,,CEIMARIAELISABETE@YAHOO.COM.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,24,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,158,Privada,Filantropica,
35806961,-46.5718,-23.5625,CR P CONV NOSSO LAR II,Privada,SAO PAULO,AGUA RASA,BOM JESUS,620,VILA REGENTE FEIJO,3344000,29667705,,CRECHE2@CAPSNOSSOLAR.ORG.BR,Em Atividade,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,5,5,Não,Não,11,Sim,Sim,Não possui,Sim,1,0,Sim,Sim,Não,Sim,Sim,Não,1,62,Privada,Filantropica,
35806973,-46.50334484,-23.58092792,CR P CONV DOCE LAR DO IRMAO BENEDITO,Privada,SAO PAULO,ARICANDUVA,CAGUASSU,119,JARDIM NOVO CARRAO,3908180,,,DLIRMAOBENEDITOIQ@GMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,6,6,Não,Sim,14,Sim,Sim,Possui,Sim,1,1,Sim,Sim,Não,Sim,Sim,Não,1,81,Privada,Filantropica,
35806997,-46.5936,-23.5306,CR P CONV FABIANO DE CRISTO CASA TRANSIT,Privada,SAO PAULO,BELEM,AVENIDA CONDESSA ELISABETH DE ROBIANO,454,CATUMBI,3074000,27972999,,CRECHECTMEIMEI@FEESP.ORG.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,5,5,Não,Não,18,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Sim,Não,1,80,Privada,Filantropica,
35807138,-46.7486,-23.4802,CEI INDIR SANTA MONICA,Privada,SAO PAULO,PIRITUBA,RUA SANTA ALBINA,SN,JARDIM SANTA MONICA,5171140,39068393,,CEIISANTAMONICA@YAHOO.COM.BR,Em Atividade,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,4,4,Não,Sim,15,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Sim,Não,1,80,Privada,Filantropica,
35807148,-46.7325,-23.4396,CEI INDIR MILTON ALMEIDA DOS SANTOS PROF,Privada,SAO PAULO,JARAGUA,RUA SAMUEL BOVY,21,JARDIM RINCAO,2998120,39461283,,ASSOCIACAOFEMININA@IG.COM.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Sim,24,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,158,Privada,Filantropica,
